"year","sex","age","deaths"
1994,"male",75,2.00900900900901
1994,"male",80,1.0045045045045
1994,"male",85,1.0045045045045
1995,"male",0,0
1995,"male",1,1.00546448087432
1995,"male",5,0
1995,"male",10,3.01639344262295
1995,"male",15,24.1311475409836
1995,"male",20,42.2295081967213
1995,"male",25,27.1475409836066
1995,"male",30,11.0601092896175
1995,"male",35,16.0874316939891
1995,"male",40,14.0765027322404
1995,"male",45,11.0601092896175
1995,"male",50,6.0327868852459
1995,"male",55,11.0601092896175
1995,"male",60,5.02732240437158
1995,"male",65,9.04918032786885
1995,"male",75,3.01639344262295
1996,"male",5,3.01578947368421
1996,"male",10,2.01052631578947
1996,"male",15,24.1263157894737
1996,"male",20,37.1947368421053
1996,"male",25,23.1210526315789
1996,"male",30,12.0631578947368
1996,"male",35,19.1
1996,"male",40,20.1052631578947
1996,"male",45,14.0736842105263
1996,"male",50,12.0631578947368
1996,"male",55,9.04736842105263
1996,"male",60,3.01578947368421
1996,"male",65,2.01052631578947
1996,"male",70,5.02631578947368
1996,"male",75,2.01052631578947
1996,"male",80,1.00526315789474
1996,"male",85,2.01052631578947
1998,"male",1,3.01075268817204
1998,"male",5,4.01433691756272
1998,"male",10,10.0358422939068
1998,"male",15,36.1290322580645
1998,"male",20,44.15770609319
1998,"male",25,36.1290322580645
1998,"male",30,14.0501792114695
1998,"male",35,31.1111111111111
1998,"male",40,20.0716845878136
1998,"male",45,15.0537634408602
1998,"male",50,7.02508960573477
1998,"male",55,15.0537634408602
1998,"male",60,9.03225806451613
1998,"male",65,11.0394265232975
1998,"male",70,11.0394265232975
1998,"male",75,3.01075268817204
1998,"male",80,4.01433691756272
1998,"male",85,6.02150537634409
1999,"male",0,3
1999,"male",1,2
1999,"male",5,4
1999,"male",10,8
1999,"male",15,35
1999,"male",20,32
1999,"male",25,27
1999,"male",30,33
1999,"male",35,20
1999,"male",40,12
1999,"male",45,9
1999,"male",50,19
1999,"male",55,10
1999,"male",60,7
1999,"male",65,7
1999,"male",70,5
1999,"male",75,4
1999,"male",80,3
1999,"male",85,1
2000,"male",0,1.00873362445415
2000,"male",1,2.0174672489083
2000,"male",5,8.06986899563319
2000,"male",10,9.07860262008734
2000,"male",15,27.235807860262
2000,"male",20,37.3231441048035
2000,"male",25,24.2096069868996
2000,"male",30,23.2008733624454
2000,"male",35,17.1484716157205
2000,"male",40,16.1397379912664
2000,"male",45,16.1397379912664
2000,"male",50,7.06113537117904
2000,"male",55,10.0873362445415
2000,"male",60,8.06986899563319
2000,"male",65,4.03493449781659
2000,"male",70,5.04366812227074
2000,"male",75,8.06986899563319
2000,"male",80,3.02620087336245
2000,"male",85,4.03493449781659
2001,"male",0,2.02985074626866
2001,"male",1,4.05970149253731
2001,"male",5,4.05970149253731
2001,"male",10,3.04477611940298
2001,"male",15,23.3432835820896
2001,"male",20,31.4626865671642
2001,"male",25,21.3134328358209
2001,"male",30,17.2537313432836
2001,"male",35,14.2089552238806
2001,"male",40,11.1641791044776
2001,"male",45,11.1641791044776
2001,"male",50,14.2089552238806
2001,"male",55,8.11940298507463
2001,"male",60,10.1492537313433
2001,"male",65,8.11940298507463
2001,"male",70,10.1492537313433
2001,"male",75,5.07462686567164
2001,"male",80,4.05970149253731
2001,"male",85,1.01492537313433
2003,"male",0,1.0077519379845
2003,"male",1,1.0077519379845
2003,"male",5,1.0077519379845
2003,"male",10,3.02325581395349
2003,"male",15,18.1395348837209
2003,"male",20,22.1705426356589
2003,"male",25,15.1162790697674
2003,"male",30,10.077519379845
2003,"male",35,9.06976744186047
2003,"male",40,12.093023255814
2003,"male",45,12.093023255814
2003,"male",50,4.03100775193798
2003,"male",55,10.077519379845
2003,"male",60,2.01550387596899
2003,"male",65,3.02325581395349
2003,"male",70,5.03875968992248
2003,"male",75,1.0077519379845
2003,"male",80,0
2003,"male",85,0
2004,"male",1,2.01626016260163
2004,"male",15,16.130081300813
2004,"male",20,14.1138211382114
2004,"male",25,15.1219512195122
2004,"male",30,12.0975609756098
2004,"male",35,12.0975609756098
2004,"male",40,13.1056910569106
2004,"male",45,8.0650406504065
2004,"male",50,6.04878048780488
2004,"male",55,6.04878048780488
2004,"male",60,7.05691056910569
2004,"male",65,4.03252032520325
2004,"male",70,5.04065040650407
2004,"male",75,1.00813008130081
2004,"male",80,1.00813008130081
2004,"male",85,1.00813008130081
2007,"male",1,1
2007,"male",5,2
2007,"male",10,2
2007,"male",15,12
2007,"male",20,21
2007,"male",25,16
2007,"male",30,10
2007,"male",35,10
2007,"male",40,14
2007,"male",45,10
2007,"male",50,8
2007,"male",55,6
2007,"male",60,4
2007,"male",65,1
2007,"male",70,2
2007,"male",75,1
2008,"male",0,2.03468208092486
2008,"male",1,1.01734104046243
2008,"male",10,3.05202312138728
2008,"male",15,22.3815028901734
2008,"male",20,34.5895953757225
2008,"male",25,20.3468208092486
2008,"male",30,23.3988439306358
2008,"male",35,22.3815028901734
2008,"male",40,7.12138728323699
2008,"male",45,4.06936416184971
2008,"male",50,11.1907514450867
2008,"male",55,5.08670520231214
2008,"male",60,7.12138728323699
2008,"male",65,8.13872832369942
2008,"male",70,3.05202312138728
2008,"male",75,1.01734104046243
2008,"male",80,0
2009,"male",0,1.26410437235543
2009,"male",1,3.03385049365303
2009,"male",5,2.02256699576869
2009,"male",10,2.02256699576869
2009,"male",15,24.2708039492243
2009,"male",20,26.2933709449929
2009,"male",25,28.3159379407616
2009,"male",30,19.2143864598025
2009,"male",35,26.2933709449929
2009,"male",40,14.1579689703808
2009,"male",45,2.02256699576869
2009,"male",50,3.03385049365303
2009,"male",55,7.07898448519041
2009,"male",60,4.04513399153738
2009,"male",65,5.05641748942172
2009,"male",70,4.04513399153738
2009,"male",75,5.05641748942172
2009,"male",85,2.02256699576869
2010,"male",0,1.00609756097561
2010,"male",1,3.01829268292683
2010,"male",5,0
2010,"male",10,3.01829268292683
2010,"male",15,35.2134146341463
2010,"male",20,54.3292682926829
2010,"male",25,55.3353658536585
2010,"male",30,38.2317073170732
2010,"male",35,34.2073170731707
2010,"male",40,26.1585365853659
2010,"male",45,26.1585365853659
2010,"male",50,15.0914634146341
2010,"male",55,17.1036585365854
2010,"male",60,6.03658536585366
2010,"male",65,4.02439024390244
2010,"male",70,2.01219512195122
2010,"male",75,3.01829268292683
2010,"male",80,2.01219512195122
2010,"male",85,4.02439024390244
2011,"male",0,2.08664259927798
2011,"male",1,0
2011,"male",5,1.04332129963899
2011,"male",10,4.17328519855596
2011,"male",15,26.0830324909747
2011,"male",20,38.6028880866426
2011,"male",25,44.8628158844765
2011,"male",30,40.6895306859206
2011,"male",35,31.2996389891697
2011,"male",40,38.6028880866426
2011,"male",45,12.5198555956679
2011,"male",50,18.7797833935018
2011,"male",55,8.34657039711191
2011,"male",60,7.30324909747292
2011,"male",65,4.17328519855596
2011,"male",70,4.17328519855596
2011,"male",75,3.12996389891697
2011,"male",80,1.04332129963899
2011,"male",85,2.08664259927798
2012,"male",1,0
2012,"male",5,1.01508447304907
2012,"male",10,2.03016894609815
2012,"male",15,49.7391391794047
2012,"male",20,79.1765888978278
2012,"male",25,68.7821238938053
2012,"male",30,47.7089702333065
2012,"male",35,40.603378921963
2012,"male",40,29.4374497184232
2012,"male",45,24.3620273531778
2012,"male",50,24.3620273531778
2012,"male",55,8.1206757843926
2012,"male",60,8.1206757843926
2012,"male",65,5.07542236524537
2012,"male",70,5.07542236524537
2012,"male",75,5.07542236524537
2012,"male",80,2.03016894609815
2012,"male",85,3.04525341914722
2013,"male",0,2.02985074626866
2013,"male",1,1.01492537313433
2013,"male",5,0
2013,"male",10,1.01492537313433
2013,"male",15,22.3283582089552
2013,"male",20,60.8955223880597
2013,"male",25,34.5074626865672
2013,"male",30,33.4925373134328
2013,"male",35,25.3731343283582
2013,"male",40,27.4029850746269
2013,"male",45,21.3134328358209
2013,"male",50,11.1641791044776
2013,"male",55,11.1641791044776
2013,"male",60,8.11940298507463
2013,"male",65,5.07462686567164
2013,"male",70,6.08955223880597
2013,"male",75,1.01492537313433
2013,"male",80,0
2014,"male",0,1.02764976958525
2014,"male",1,0
2014,"male",5,1.02764976958525
2014,"male",10,1.02764976958525
2014,"male",15,17.4700460829493
2014,"male",20,41.1059907834101
2014,"male",25,33.9124423963134
2014,"male",30,23.6359447004608
2014,"male",35,24.6635944700461
2014,"male",40,17.4700460829493
2014,"male",45,18.4976958525346
2014,"male",50,7.19354838709677
2014,"male",55,12.331797235023
2014,"male",60,3.08294930875576
2014,"male",65,8.22119815668203
2014,"male",70,5.13824884792627
2014,"male",75,0
2014,"male",80,4.11059907834101
2014,"male",85,3.08294930875576
2015,"male",0,1.02347417840376
2015,"male",5,0
2015,"male",10,5.11737089201878
2015,"male",15,23.5399061032864
2015,"male",20,37.868544600939
2015,"male",25,20.4694835680751
2015,"male",30,27.6338028169014
2015,"male",35,21.4929577464789
2015,"male",40,25.5868544600939
2015,"male",45,13.3051643192488
2015,"male",50,14.3286384976526
2015,"male",55,6.14084507042254
2015,"male",60,5.11737089201878
2015,"male",65,6.14084507042254
2015,"male",70,3.07042253521127
2015,"male",75,4.09389671361502
2015,"male",80,2.04694835680751
2015,"male",85,1.02347417840376
2016,"male",10,3.04123711340206
2016,"male",15,31.426116838488
2016,"male",20,50.6872852233677
2016,"male",25,46.6323024054983
2016,"male",30,36.4948453608247
2016,"male",35,40.5498281786942
2016,"male",40,25.3436426116838
2016,"male",45,23.3161512027491
2016,"male",50,17.233676975945
2016,"male",55,5.06872852233677
2016,"male",60,7.09621993127148
2016,"male",65,0
2016,"male",70,4.05498281786942
2016,"male",75,2.02749140893471
2016,"male",80,1.01374570446735
2016,"male",85,1.01374570446735
2017,"male",10,3.00705882352941
2017,"male",15,43.1011764705882
2017,"male",20,76.1788235294118
2017,"male",25,80.1882352941176
2017,"male",30,49.1152941176471
2017,"male",35,57.1341176470588
2017,"male",40,36.0847058823529
2017,"male",45,20.0470588235294
2017,"male",50,17.04
2017,"male",55,15.0352941176471
2017,"male",60,11.0258823529412
2017,"male",65,6.01411764705882
2017,"male",70,3.00705882352941
2017,"male",75,5.01176470588235
2017,"male",80,2.00470588235294
2017,"male",85,2.00470588235294
2019,"male",0,1.00434782608696
2019,"male",1,0
2019,"male",10,3.01304347826087
2019,"male",15,47.204347826087
2019,"male",20,66.2869565217391
2019,"male",25,79.3434782608696
2019,"male",30,62.2695652173913
2019,"male",35,52.2260869565217
2019,"male",40,40.1739130434783
2019,"male",45,31.1347826086957
2019,"male",50,33.1434782608696
2019,"male",55,16.0695652173913
2019,"male",60,9.03913043478261
2019,"male",65,8.03478260869565
2019,"male",70,1.00434782608696
2019,"male",75,5.02173913043478
2019,"male",80,4.01739130434783
2019,"male",85,3.01304347826087
2020,"male",0,1.3353166873266
2020,"male",1,1.00148751549495
2020,"male",5,0
2020,"male",10,7.01041260846467
2020,"male",15,54.0803258367275
2020,"male",20,131.194864529839
2020,"male",25,122.181476890384
2020,"male",30,76.1130511776164
2020,"male",35,85.126438817071
2020,"male",40,56.0833008677174
2020,"male",45,66.0266412001316
2020,"male",50,33.0490880113335
2020,"male",55,14.0208252169293
2020,"male",60,12.0178501859394
2020,"male",65,7.01041260846467
2020,"male",70,3.00446254648486
2020,"male",75,2.00297503098991
2020,"male",85,2.00297503098991
2022,"male",1,1.00326797385621
2022,"male",5,3.00980392156863
2022,"male",10,8.02614379084967
2022,"male",15,51.1666666666667
2022,"male",20,96.3137254901961
2022,"male",25,101.330065359477
2022,"male",30,97.3169934640523
2022,"male",35,76.2483660130719
2022,"male",40,60.1960784313725
2022,"male",45,51.1666666666667
2022,"male",50,23.0751633986928
2022,"male",55,20.0653594771242
2022,"male",60,9.02941176470588
2022,"male",65,2.00653594771242
2022,"male",70,6.01960784313725
2022,"male",75,4.01307189542484
2022,"male",80,3.00980392156863
2022,"male",85,1.00326797385621
1990,"female",0,0
1990,"female",1,0
1990,"female",10,1
1990,"female",15,0
1990,"female",20,2
1990,"female",25,0
1990,"female",30,0
1990,"female",35,0
1990,"female",40,2
1990,"female",45,1
1990,"female",50,0
1990,"female",55,1
1990,"female",60,1
1990,"female",65,2
1990,"female",70,1
1990,"female",80,0
1990,"female",85,0
1991,"female",1,0
1991,"female",5,0
1991,"female",10,2
1991,"female",15,4
1991,"female",20,5
1991,"female",25,2
1991,"female",30,1
1991,"female",35,0
1991,"female",40,0
1991,"female",45,1
1991,"female",50,1
1991,"female",55,1
1991,"female",60,0
1991,"female",65,0
1991,"female",70,0
1991,"female",80,1
1991,"female",85,0
1992,"female",0,1
1992,"female",1,1
1992,"female",5,1
1992,"female",10,0
1992,"female",15,2
1992,"female",20,2
1992,"female",25,1
1992,"female",30,0
1992,"female",35,2
1992,"female",40,1
1992,"female",45,0
1992,"female",50,0
1992,"female",55,0
1992,"female",60,0
1992,"female",65,0
1992,"female",70,1
1992,"female",75,0
1992,"female",80,3
1992,"female",85,0
1993,"female",1,0
1993,"female",5,0
1993,"female",10,0
1993,"female",15,0
1993,"female",20,3
1993,"female",25,2
1993,"female",30,4
1993,"female",35,3
1993,"female",40,0
1993,"female",45,0
1993,"female",50,2
1993,"female",55,1
1993,"female",60,1
1993,"female",65,0
1993,"female",70,1
1993,"female",80,1
1994,"female",5,0
1994,"female",10,1.11111111111111
1994,"female",15,0
1994,"female",20,4.44444444444444
1994,"female",25,0
1994,"female",30,0
1994,"female",35,0
1994,"female",40,0
1994,"female",45,2.22222222222222
1994,"female",50,0
1994,"female",55,2.22222222222222
1994,"female",60,0
1994,"female",65,0
1994,"female",70,0
1994,"female",75,0
1994,"female",80,0
1994,"female",85,0
1995,"female",0,1
1995,"female",1,1
1995,"female",5,1
1995,"female",10,0
1995,"female",15,5
1995,"female",20,1
1995,"female",25,2
1995,"female",30,2
1995,"female",35,2
1995,"female",40,0
1995,"female",45,1
1995,"female",50,0
1995,"female",55,2
1995,"female",60,1
1995,"female",65,1
1995,"female",75,0
1996,"female",5,1
1996,"female",10,1
1996,"female",15,2
1996,"female",20,1
1996,"female",25,2
1996,"female",30,2
1996,"female",35,1
1996,"female",40,1
1996,"female",45,2
1996,"female",50,2
1996,"female",55,1
1996,"female",60,0
1996,"female",65,1
1996,"female",70,0
1996,"female",75,1
1996,"female",80,0
1996,"female",85,1
1998,"female",1,2
1998,"female",5,0
1998,"female",10,1
1998,"female",15,1
1998,"female",20,1
1998,"female",25,5
1998,"female",30,2
1998,"female",35,3
1998,"female",40,0
1998,"female",45,0
1998,"female",50,0
1998,"female",55,2
1998,"female",60,0
1998,"female",65,1
1998,"female",70,2
1998,"female",75,1
1998,"female",80,0
1998,"female",85,3
1999,"female",0,1.03030303030303
1999,"female",1,1.03030303030303
1999,"female",5,4.12121212121212
1999,"female",10,2.06060606060606
1999,"female",15,6.18181818181818
1999,"female",20,1.03030303030303
1999,"female",25,4.12121212121212
1999,"female",30,1.03030303030303
1999,"female",35,2.06060606060606
1999,"female",40,3.09090909090909
1999,"female",45,3.09090909090909
1999,"female",50,2.06060606060606
1999,"female",55,0
1999,"female",60,0
1999,"female",65,0
1999,"female",70,1.03030303030303
1999,"female",75,1.03030303030303
1999,"female",80,1.03030303030303
1999,"female",85,0
2000,"female",0,0
2000,"female",1,3
2000,"female",5,1
2000,"female",10,2
2000,"female",15,3
2000,"female",20,3
2000,"female",25,2
2000,"female",30,2
2000,"female",35,5
2000,"female",40,1
2000,"female",45,1
2000,"female",50,1
2000,"female",55,1
2000,"female",60,3
2000,"female",65,1
2000,"female",70,4
2000,"female",75,0
2000,"female",80,1
2000,"female",85,1
2001,"female",0,0
2001,"female",1,0
2001,"female",5,2.14285714285714
2001,"female",10,2.14285714285714
2001,"female",15,2.14285714285714
2001,"female",20,3.21428571428571
2001,"female",25,3.21428571428571
2001,"female",30,4.28571428571429
2001,"female",35,2.14285714285714
2001,"female",40,2.14285714285714
2001,"female",45,1.07142857142857
2001,"female",50,1.07142857142857
2001,"female",55,0
2001,"female",60,0
2001,"female",65,2.14285714285714
2001,"female",70,0
2001,"female",75,2.14285714285714
2001,"female",80,1.07142857142857
2001,"female",85,1.07142857142857
2003,"female",0,1
2003,"female",1,2
2003,"female",5,1
2003,"female",10,0
2003,"female",15,2
2003,"female",20,1
2003,"female",25,1
2003,"female",30,2
2003,"female",35,1
2003,"female",40,2
2003,"female",45,1
2003,"female",50,0
2003,"female",55,0
2003,"female",60,0
2003,"female",65,0
2003,"female",70,0
2003,"female",75,0
2003,"female",80,1
2003,"female",85,1
2004,"female",1,0
2004,"female",15,0
2004,"female",20,1
2004,"female",25,2
2004,"female",30,3
2004,"female",35,0
2004,"female",40,0
2004,"female",45,0
2004,"female",50,2
2004,"female",55,0
2004,"female",60,0
2004,"female",65,1
2004,"female",70,0
2004,"female",75,1
2004,"female",80,0
2004,"female",85,0
2007,"female",1,0
2007,"female",5,1.04347826086957
2007,"female",10,2.08695652173913
2007,"female",15,2.08695652173913
2007,"female",20,2.08695652173913
2007,"female",25,5.21739130434783
2007,"female",30,2.08695652173913
2007,"female",35,2.08695652173913
2007,"female",40,0
2007,"female",45,1.04347826086957
2007,"female",50,0
2007,"female",55,1.04347826086957
2007,"female",60,2.08695652173913
2007,"female",65,1.04347826086957
2007,"female",70,2.08695652173913
2007,"female",75,0
2008,"female",0,1
2008,"female",1,3
2008,"female",10,0
2008,"female",15,4
2008,"female",20,4
2008,"female",25,3
2008,"female",30,5
2008,"female",35,1
2008,"female",40,0
2008,"female",45,1
2008,"female",50,0
2008,"female",55,0
2008,"female",60,0
2008,"female",65,1
2008,"female",70,1
2008,"female",75,0
2008,"female",80,2
2009,"female",0,3.25
2009,"female",1,1
2009,"female",5,0
2009,"female",10,3
2009,"female",15,2
2009,"female",20,5
2009,"female",25,1
2009,"female",30,1
2009,"female",35,2
2009,"female",40,2
2009,"female",45,0
2009,"female",50,5
2009,"female",55,0
2009,"female",60,1
2009,"female",65,1
2009,"female",70,0
2009,"female",75,1
2009,"female",85,1
2010,"female",0,1
2010,"female",1,2
2010,"female",5,1
2010,"female",10,1
2010,"female",15,7
2010,"female",20,5
2010,"female",25,1
2010,"female",30,2
2010,"female",35,3
2010,"female",40,1
2010,"female",45,5
2010,"female",50,2
2010,"female",55,1
2010,"female",60,1
2010,"female",65,0
2010,"female",70,1
2010,"female",75,0
2010,"female",80,1
2010,"female",85,2
2011,"female",0,3.11764705882353
2011,"female",1,3.11764705882353
2011,"female",5,0
2011,"female",10,1.03921568627451
2011,"female",15,4.15686274509804
2011,"female",20,13.5098039215686
2011,"female",25,6.23529411764706
2011,"female",30,4.15686274509804
2011,"female",35,5.19607843137255
2011,"female",40,4.15686274509804
2011,"female",45,0
2011,"female",50,4.15686274509804
2011,"female",55,1.03921568627451
2011,"female",60,1.03921568627451
2011,"female",65,0
2011,"female",70,1.03921568627451
2011,"female",75,0
2011,"female",80,0
2011,"female",85,1.03921568627451
2012,"female",1,1.01761804087385
2012,"female",5,0
2012,"female",10,1.01761804087385
2012,"female",15,13.2290345313601
2012,"female",20,11.1937984496124
2012,"female",25,10.9495701198027
2012,"female",30,4.07047216349542
2012,"female",35,5.08809020436927
2012,"female",40,5.08809020436927
2012,"female",45,2.03523608174771
2012,"female",50,1.01761804087385
2012,"female",55,1.01761804087385
2012,"female",60,0
2012,"female",65,2.03523608174771
2012,"female",70,0
2012,"female",75,0
2012,"female",80,0
2012,"female",85,0
2013,"female",0,0
2013,"female",1,1
2013,"female",5,1
2013,"female",10,1
2013,"female",15,7
2013,"female",20,4
2013,"female",25,5
2013,"female",30,5
2013,"female",35,3
2013,"female",40,2
2013,"female",45,3
2013,"female",50,4
2013,"female",55,0
2013,"female",60,0
2013,"female",65,1
2013,"female",70,0
2013,"female",75,0
2013,"female",80,1
2014,"female",0,2
2014,"female",1,2
2014,"female",5,4
2014,"female",10,0
2014,"female",15,6
2014,"female",20,3
2014,"female",25,5
2014,"female",30,7
2014,"female",35,2
2014,"female",40,3
2014,"female",45,1
2014,"female",50,1
2014,"female",55,1
2014,"female",60,0
2014,"female",65,1
2014,"female",70,0
2014,"female",75,2
2014,"female",80,1
2014,"female",85,0
2015,"female",0,1.05263157894737
2015,"female",5,2.10526315789474
2015,"female",10,1.05263157894737
2015,"female",15,8.42105263157895
2015,"female",20,5.26315789473684
2015,"female",25,7.36842105263158
2015,"female",30,2.10526315789474
2015,"female",35,2.10526315789474
2015,"female",40,0
2015,"female",45,2.10526315789474
2015,"female",50,1.05263157894737
2015,"female",55,1.05263157894737
2015,"female",60,3.15789473684211
2015,"female",65,0
2015,"female",70,1.05263157894737
2015,"female",75,0
2015,"female",80,1.05263157894737
2015,"female",85,1.05263157894737
2016,"female",10,2.05714285714286
2016,"female",15,7.2
2016,"female",20,4.11428571428571
2016,"female",25,2.05714285714286
2016,"female",30,1.02857142857143
2016,"female",35,7.2
2016,"female",40,4.11428571428571
2016,"female",45,0
2016,"female",50,1.02857142857143
2016,"female",55,0
2016,"female",60,3.08571428571429
2016,"female",65,1.02857142857143
2016,"female",70,1.02857142857143
2016,"female",75,0
2016,"female",80,2.05714285714286
2016,"female",85,0
2017,"female",10,2
2017,"female",15,5
2017,"female",20,7
2017,"female",25,8
2017,"female",30,6
2017,"female",35,5
2017,"female",40,8
2017,"female",45,3
2017,"female",50,1
2017,"female",55,0
2017,"female",60,1
2017,"female",65,1
2017,"female",70,0
2017,"female",75,0
2017,"female",80,1
2017,"female",85,0
2019,"female",0,0
2019,"female",1,1.02040816326531
2019,"female",10,2.04081632653061
2019,"female",15,8.16326530612245
2019,"female",20,8.16326530612245
2019,"female",25,8.16326530612245
2019,"female",30,4.08163265306122
2019,"female",35,7.14285714285714
2019,"female",40,1.02040816326531
2019,"female",45,1.02040816326531
2019,"female",50,2.04081632653061
2019,"female",55,3.06122448979592
2019,"female",60,0
2019,"female",65,0
2019,"female",70,1.02040816326531
2019,"female",75,1.02040816326531
2019,"female",80,2.04081632653061
2019,"female",85,0
2020,"female",0,2.33333333333333
2020,"female",1,0
2020,"female",5,2
2020,"female",10,2
2020,"female",15,7
2020,"female",20,8
2020,"female",25,9
2020,"female",30,9
2020,"female",35,6
2020,"female",40,3
2020,"female",45,5.92857142857143
2020,"female",50,2
2020,"female",55,1
2020,"female",60,2
2020,"female",65,0
2020,"female",70,1
2020,"female",75,1
2020,"female",85,0
2022,"female",1,1.01754385964912
2022,"female",5,0
2022,"female",10,2.03508771929825
2022,"female",15,5.08771929824561
2022,"female",20,9.1578947368421
2022,"female",25,13.2280701754386
2022,"female",30,5.08771929824561
2022,"female",35,3.05263157894737
2022,"female",40,5.08771929824561
2022,"female",45,5.08771929824561
2022,"female",50,4.07017543859649
2022,"female",55,1.01754385964912
2022,"female",60,1.01754385964912
2022,"female",65,0
2022,"female",70,3.05263157894737
2022,"female",75,0
2022,"female",80,0
2022,"female",85,0
